userId,movieId,rating,timestamp
2,1376.0,5.0,1141417402.0
2,1393.0,4.0,1141417243.0
2,1431.0,3.0,1141416190.0
2,1465.0,3.0,1141417875.0
2,1485.0,3.0,1141415592.0
2,1488.0,5.0,1141416185.0
2,1527.0,3.0,1141417716.0
2,1580.0,4.5,1141417059.0
2,1584.0,5.0,1141416806.0
2,1587.0,1.0,1141416172.0
2,1610.0,5.0,1141416601.0
2,1653.0,4.5,1141415586.0
2,1672.0,4.5,1141417310.0
2,1674.0,4.0,1141417397.0
2,1682.0,4.5,1141415845.0
2,1693.0,4.0,1141417194.0
2,1722.0,0.5,1141415864.0
2,1873.0,4.0,1141416788.0
2,1907.0,4.0,1141417054.0
2,1923.0,0.5,1141417516.0
2,1957.0,3.5,1141416148.0
2,1968.0,1.0,1141415850.0
2,2028.0,4.0,1141415840.0
2,2081.0,1.5,1141415857.0
2,2083.0,4.5,1141417581.0
2,2115.0,3.5,1141417320.0
2,2138.0,4.5,1141416899.0
2,2139.0,4.0,1141416834.0
2,2150.0,5.0,1141418008.0
2,2194.0,5.0,1141415685.0
2,2268.0,4.5,1141416973.0
2,2273.0,2.0,1141416159.0
2,2294.0,4.5,1141416879.0
2,2324.0,1.5,1141417726.0
2,2355.0,4.5,1141416727.0
2,2359.0,5.0,1141417423.0
2,2406.0,2.5,1141415647.0
2,2470.0,5.0,1141415787.0
2,2496.0,4.0,1141416084.0
2,2501.0,4.5,1141416992.0
2,2571.0,5.0,1141416743.0
2,2617.0,4.0,1141415674.0
2,2640.0,5.0,1141415619.0
2,2643.0,0.5,1141416130.0
2,2694.0,4.0,1141416108.0
2,2720.0,0.5,1141416127.0
2,2745.0,5.0,1141416889.0
2,2761.0,0.5,1141417472.0
2,2762.0,4.0,1141415823.0
2,2797.0,1.0,1141415509.0
2,2918.0,4.5,1141417214.0
2,2987.0,0.5,1141417894.0
2,3098.0,3.0,1141417049.0
2,3105.0,4.0,1141417224.0
2,3107.0,3.0,1141416048.0
2,3114.0,4.5,1141416634.0
2,3148.0,2.0,1141417561.0
2,3175.0,3.5,1141417288.0
2,3360.0,5.0,1141417108.0
2,3396.0,4.5,1141417711.0
2,3479.0,2.0,1141416018.0
2,3510.0,4.0,1141416005.0
2,3578.0,5.0,1141415803.0
2,3793.0,5.0,1141416682.0
2,3889.0,2.5,1141416465.0
2,3916.0,3.0,1141416027.0
2,3948.0,3.0,1141415798.0
2,3994.0,3.0,1141416826.0
2,4016.0,5.0,1141417302.0
2,4019.0,3.5,1141416607.0
2,4022.0,5.0,1141415827.0
2,4023.0,3.0,1141417651.0
2,4103.0,4.5,1141417831.0
2,4299.0,4.5,1141415991.0
2,4306.0,4.5,1141416668.0
2,4535.0,3.0,1141417024.0
2,4571.0,1.5,1141415984.0
2,4720.0,4.0,1141416850.0
2,4857.0,1.0,1141415978.0
2,4874.0,4.5,1141417848.0
2,4886.0,5.0,1141415669.0
2,4896.0,5.0,1141416646.0
2,4963.0,4.0,1141416715.0
2,4993.0,5.0,1141417201.0
2,4995.0,5.0,1141416710.0
2,5010.0,2.0,1141417260.0
2,5103.0,5.0,1141417118.0
2,5349.0,5.0,1141416664.0
2,5418.0,5.0,1141416643.0
2,5445.0,3.5,1141415632.0
2,5574.0,3.0,1141416403.0
2,5816.0,5.0,1141415950.0
2,5952.0,5.0,1141415528.0
2,5955.0,4.0,1141417229.0
2,6156.0,2.0,1141416367.0
2,6157.0,3.5,1141415970.0
2,6213.0,2.5,1141416376.0
2,6287.0,2.0,1141416381.0
2,6311.0,5.0,1141417263.0
2,6333.0,5.0,1141416621.0
2,6539.0,5.0,1141417009.0
2,6565.0,3.0,1141417018.0
2,6753.0,3.0,1141416362.0
2,6879.0,5.0,1141417251.0
2,6947.0,4.0,1141417529.0
2,7004.0,2.0,1141416351.0
2,7007.0,0.5,1141416347.0
2,7075.0,5.0,1141417136.0
2,7090.0,2.0,1141417947.0
2,7143.0,5.0,1141416613.0
2,7153.0,5.0,1141416779.0
2,7162.0,0.5,1141417617.0
2,7386.0,4.0,1141416631.0
2,7624.0,3.5,1141417410.0
2,8010.0,5.0,1141417603.0
2,8360.0,4.0,1141416674.0
2,8368.0,5.0,1141416671.0
2,8636.0,5.0,1141416722.0
2,8665.0,4.0,1141416737.0
2,8958.0,2.5,1141417439.0
2,8961.0,4.5,1141415946.0
2,8970.0,5.0,1141417268.0
2,27821.0,4.5,1141416326.0
2,30749.0,5.0,1141417778.0
2,30848.0,0.5,1141417769.0
2,31923.0,3.5,1141416839.0
2,33166.0,0.5,1141417699.0
2,33493.0,4.5,1141416763.0
2,33660.0,5.0,1141416970.0
2,33794.0,5.0,1141416640.0
2,34162.0,0.5,1141416317.0
2,35836.0,0.5,1141417449.0
2,36527.0,3.5,1141417382.0
2,40815.0,5.0,1141416609.0
3,1.0,4.0,1439472215.0
3,29.0,4.5,1484754967.0
3,32.0,4.5,1439474635.0
3,50.0,5.0,1439474391.0
3,111.0,4.0,1484753849.0
3,172.0,4.0,1439474871.0
3,173.0,3.0,1439474869.0
3,214.0,5.0,1484753888.0
3,260.0,4.0,1439472239.0
3,293.0,5.0,1484753912.0
3,296.0,5.0,1439474476.0
3,318.0,4.0,1439472424.0
3,356.0,4.0,1439472199.0
3,442.0,3.5,1439474867.0
3,480.0,2.0,1439472219.0
3,527.0,4.0,1439472436.0
3,541.0,5.0,1439474625.0
3,589.0,4.0,1439474657.0
3,593.0,4.0,1439472203.0
3,741.0,5.0,1484753808.0
3,745.0,5.0,1439474467.0
3,778.0,5.0,1484753842.0
3,780.0,3.5,1439474667.0
3,858.0,5.0,1439474389.0
3,912.0,4.5,1439474408.0
3,913.0,4.0,1439474487.0
3,924.0,5.0,1439474638.0
3,1089.0,4.0,1484753654.0
3,1127.0,3.5,1439474725.0
3,1148.0,5.0,1439474452.0
3,1196.0,4.0,1439472427.0
3,1198.0,3.0,1439472431.0
3,1200.0,4.0,1439474650.0
3,1201.0,4.0,1439474517.0
3,1206.0,4.0,1453904021.0
3,1208.0,4.0,1453904031.0
3,1210.0,4.0,1439472442.0
3,1213.0,5.0,1484754156.0
3,1214.0,4.0,1439474640.0
3,1217.0,5.0,1439474455.0
3,1221.0,5.0,1439474393.0
3,1222.0,4.0,1484754339.0
3,1240.0,4.0,1439474652.0
3,1252.0,5.0,1484753938.0
3,1270.0,3.5,1439472211.0
3,1274.0,4.5,1566088819.0
3,1320.0,3.5,1439474823.0
3,1356.0,4.0,1439474760.0
3,1527.0,4.5,1439474632.0
3,1584.0,4.0,1439474677.0
3,1653.0,5.0,1439474631.0
3,1676.0,3.5,1439474766.0
3,1682.0,4.0,1439475125.0
3,1732.0,4.5,1566091883.0
3,1748.0,4.5,1439474697.0
3,1882.0,2.0,1439475127.0
3,1909.0,4.0,1439475123.0
3,1960.0,4.0,1566090766.0
3,2019.0,5.0,1439474441.0
3,2021.0,4.0,1566089449.0
3,2105.0,3.0,1439474763.0
3,2329.0,5.0,1439474463.0
3,2542.0,4.5,1484756352.0
3,2571.0,4.0,1439472221.0
3,2628.0,4.0,1439474669.0
3,2641.0,3.0,1439475106.0
3,2858.0,5.0,1439474474.0
3,2938.0,4.0,1484754240.0
3,2959.0,5.0,1439474417.0
3,3091.0,4.0,1484754262.0
3,3156.0,4.5,1439474758.0
3,3285.0,3.0,1439473082.0
3,3300.0,4.5,1439472928.0
3,3301.0,4.0,1439472975.0
3,3328.0,3.5,1484754130.0
3,3408.0,3.5,1566089773.0
3,3452.0,3.0,1439473280.0
3,3471.0,4.0,1439474733.0
3,3484.0,3.0,1439473859.0
3,3527.0,4.0,1439474769.0
3,3534.0,3.0,1439473180.0
3,3535.0,4.0,1439472877.0
3,3578.0,4.5,1439472619.0
3,3646.0,2.0,1439473733.0
3,3702.0,4.5,1439474992.0
3,3730.0,4.0,1484754549.0
3,3744.0,4.0,1439473299.0
3,3745.0,3.5,1439474994.0
3,3751.0,4.0,1566089764.0
3,3753.0,3.0,1439472727.0
3,3755.0,3.0,1566089804.0
3,3785.0,3.0,1439472869.0
3,3793.0,4.0,1439472629.0
3,3798.0,3.0,1439473012.0
3,3825.0,2.0,1439473317.0
3,3827.0,2.5,1439473123.0
3,3863.0,3.0,1439472882.0
3,3879.0,3.5,1439474297.0
3,3948.0,3.0,1566089739.0
3,3968.0,3.0,1566090300.0
3,3969.0,4.0,1439473087.0
3,3977.0,2.5,1566089769.0
3,3979.0,2.5,1439473505.0
3,3980.0,4.0,1439473434.0
3,3986.0,3.5,1566090182.0
3,3988.0,3.0,1566089944.0
3,3991.0,2.0,1439474120.0
3,3993.0,4.5,1439473699.0
3,3994.0,4.0,1439472741.0
3,3996.0,4.0,1439472633.0
3,3999.0,3.0,1439473446.0
3,4011.0,4.0,1484753766.0
3,4018.0,3.0,1439472871.0
3,4019.0,4.0,1439473061.0
3,4022.0,4.0,1439472692.0
3,4023.0,4.0,1439473162.0
3,4025.0,2.5,1439472828.0
3,4027.0,4.5,1439472670.0
3,4034.0,4.0,1566089779.0
3,4069.0,3.0,1566090275.0
3,4148.0,3.5,1566089865.0
3,4167.0,3.5,1439474137.0
3,4226.0,4.0,1439472627.0
3,4232.0,3.5,1439473334.0
3,4234.0,3.5,1439474211.0
3,4246.0,3.0,1439472762.0
3,4262.0,4.5,1566091872.0
3,4306.0,4.0,1439472624.0
3,4308.0,3.0,1439472792.0
3,4340.0,2.0,1439474202.0
3,4343.0,3.0,1439473242.0
3,4344.0,4.0,1453904339.0
3,4366.0,3.5,1439473740.0
3,4367.0,3.0,1439472920.0
3,4368.0,2.0,1439474032.0
3,4369.0,4.0,1439472989.0
3,4383.0,4.0,1566089403.0
3,4388.0,3.0,1439473379.0
3,4447.0,2.5,1439472860.0
3,4448.0,4.0,1566090382.0
3,4571.0,3.0,1439474819.0
3,4643.0,4.0,1439472888.0
3,4701.0,3.0,1439473079.0
3,4718.0,2.5,1566089843.0
3,4776.0,4.0,1566089836.0
3,4816.0,3.5,1439472917.0
3,4844.0,4.0,1439473780.0
3,4866.0,4.0,1439474237.0
3,4874.0,3.5,1439473033.0
3,4886.0,4.0,1439472640.0
3,4887.0,3.0,1439473813.0
3,4901.0,4.0,1439473096.0
3,4958.0,3.5,1566090528.0
3,4963.0,4.0,1439472648.0
3,4975.0,3.5,1439474729.0
3,4979.0,4.0,1439472751.0
3,4992.0,3.5,1439473536.0
3,4993.0,4.0,1439472446.0
3,4995.0,4.0,1439472659.0
3,5004.0,4.0,1484754133.0
3,5013.0,4.0,1439473023.0
3,5014.0,4.0,1439473492.0
3,5108.0,3.5,1439474091.0
3,5218.0,4.0,1439472773.0
3,5219.0,3.5,1439473238.0
3,5225.0,4.0,1439473200.0
3,5254.0,3.0,1439473175.0
3,5266.0,3.5,1566089889.0
3,5291.0,5.0,1439474459.0
3,5293.0,3.5,1439473844.0
3,5313.0,2.5,1566090511.0
3,5349.0,4.0,1439472655.0
3,5364.0,3.5,1439474018.0
3,5377.0,3.0,1439472848.0
3,5378.0,3.5,1566089728.0
3,5388.0,3.5,1439473036.0
3,5400.0,4.0,1439473392.0
3,5418.0,5.0,1439472664.0
3,5445.0,3.5,1439472642.0
3,5449.0,2.5,1439473503.0
3,5459.0,3.5,1439475011.0
3,5479.0,3.5,1439474177.0
3,5502.0,3.0,1439474826.0
3,5507.0,3.5,1566090153.0
3,5528.0,3.5,1439473236.0
3,5574.0,4.0,1566090162.0
3,5630.0,3.0,1439473148.0
3,5669.0,3.5,1439472771.0
3,5679.0,3.0,1439472831.0
3,5782.0,4.0,1484754375.0
3,5785.0,2.0,1439473549.0
3,5810.0,3.5,1566089950.0
3,5816.0,3.5,1439472711.0
3,5853.0,3.0,1439475132.0
3,5872.0,4.0,1439473111.0
3,5900.0,3.0,1566090983.0
3,5903.0,4.0,1439472958.0
3,5944.0,3.5,1439474792.0
3,5945.0,4.0,1439473098.0
3,5952.0,4.0,1439472616.0
3,5954.0,4.5,1566090236.0
3,5956.0,4.0,1439472976.0
3,5959.0,4.0,1439474161.0
3,5989.0,4.0,1566089705.0
3,5991.0,4.0,1439472890.0
3,6016.0,4.0,1439472724.0
3,6059.0,3.5,1439473716.0
3,6155.0,3.0,1439473383.0
3,6156.0,3.0,1439473719.0
3,6213.0,3.0,1439474266.0
3,6281.0,2.5,1566089962.0
3,6283.0,4.5,1439473702.0
3,6287.0,3.0,1439473304.0
3,6323.0,4.0,1439473218.0
3,6333.0,4.0,1439474711.0
3,6365.0,4.0,1566089715.0
3,6373.0,3.0,1439472840.0
3,6377.0,4.0,1439472644.0
3,6378.0,3.0,1439472826.0
3,6383.0,4.0,1439473360.0
3,6440.0,4.0,1484754172.0
3,6482.0,2.0,1439474304.0
3,6502.0,3.0,1439472812.0
3,6534.0,3.5,1439473160.0
3,6535.0,2.0,1439473923.0
3,6537.0,3.5,1566089810.0
3,6539.0,4.0,1439472631.0
3,6541.0,3.5,1439473225.0
3,6548.0,3.0,1566090343.0
3,6550.0,3.0,1439473977.0
3,6564.0,3.5,1439473628.0
3,6586.0,3.5,1439473791.0
3,6595.0,3.0,1439473739.0
3,6708.0,4.0,1566090171.0
3,6711.0,4.0,1566089746.0
3,6754.0,4.0,1439473290.0
3,6863.0,3.0,1439472855.0
3,6870.0,4.5,1566089815.0
3,6873.0,3.5,1439473773.0
3,6874.0,4.5,1439472662.0
3,6879.0,4.0,1566090547.0
3,6934.0,4.0,1439472753.0
3,6952.0,3.5,1439473972.0
3,7090.0,4.0,1439472968.0
3,7143.0,2.5,1566089787.0
3,7147.0,4.5,1439472748.0
3,7149.0,4.0,1439473643.0
3,7153.0,4.0,1439472617.0
3,7154.0,4.0,1439473932.0
3,7163.0,3.5,1439473766.0
3,7293.0,3.0,1439473031.0
3,7325.0,2.0,1439473462.0
3,7346.0,3.0,1439473881.0
3,7347.0,4.0,1439473723.0
3,7361.0,4.5,1439472657.0
3,7373.0,4.0,1439473075.0
3,7438.0,4.0,1439472687.0
3,7439.0,3.5,1439474229.0
3,7445.0,3.5,1566089938.0
3,7454.0,3.5,1439473362.0
3,7458.0,4.0,1439473039.0
3,8360.0,3.5,1566089759.0
3,8361.0,2.5,1439473044.0
3,8368.0,4.0,1439472721.0
3,8370.0,4.0,1484754297.0
3,8371.0,4.5,1439473451.0
3,8528.0,3.0,1484753681.0
3,8529.0,3.5,1439473120.0
3,8641.0,4.0,1439473100.0
3,8644.0,4.0,1439474674.0
3,8665.0,4.0,1439472715.0
3,8666.0,3.0,1439474272.0
3,8781.0,3.5,1439473726.0
3,8783.0,4.0,1566090061.0
3,8798.0,3.5,1439472905.0
3,8810.0,3.0,1439473370.0
3,8861.0,3.5,1566090480.0
3,8865.0,4.0,1439473526.0
3,8874.0,4.0,1439472782.0
3,8958.0,4.0,1439473330.0
3,8961.0,4.0,1439472667.0
3,8965.0,4.0,1439474142.0
3,8969.0,3.0,1439473896.0
3,8983.0,4.0,1566090312.0
3,8984.0,4.0,1439473057.0
3,8985.0,3.5,1439473892.0
3,27134.0,4.5,1566089394.0
3,27660.0,4.0,1566090435.0
3,27706.0,3.5,1566090256.0
3,27728.0,5.0,1484754362.0
3,27773.0,5.0,1484756506.0
3,27793.0,3.0,1439475078.0
3,27803.0,4.0,1439474285.0
3,27808.0,3.0,1439473876.0
3,30707.0,4.0,1439472844.0
3,30793.0,3.5,1439472479.0
3,30825.0,3.5,1439473268.0
3,31184.0,4.0,1439474794.0
3,31221.0,3.0,1566091270.0
3,31685.0,3.0,1439473295.0
3,31696.0,4.0,1439473266.0
3,31804.0,4.5,1566089576.0
3,31878.0,4.0,1566090284.0
3,32587.0,4.0,1453904048.0
3,33004.0,4.0,1439473064.0
3,33166.0,4.0,1439472893.0
3,33493.0,4.0,1439472757.0
3,33615.0,4.0,1566089987.0
3,33679.0,3.0,1439472505.0
3,33794.0,4.0,1439472682.0
3,34048.0,3.0,1453904085.0
3,34150.0,3.5,1439473337.0
3,34162.0,3.0,1439472494.0
3,34319.0,3.5,1439473276.0
3,34405.0,4.0,1439474649.0
3,34437.0,4.0,1453904174.0
3,35836.0,3.0,1453904088.0
3,36519.0,4.0,1439474159.0
3,36529.0,4.0,1453904094.0
3,37386.0,4.0,1439474727.0
3,37727.0,3.0,1439474146.0
3,37729.0,4.0,1439475232.0
3,37741.0,4.5,1439473464.0
3,39435.0,3.0,1566091231.0
3,40583.0,4.0,1453904175.0
3,40815.0,4.0,1453904062.0
3,40819.0,4.0,1439473007.0
3,41566.0,4.0,1439472491.0
3,41569.0,3.0,1453904104.0
3,42738.0,4.0,1439473942.0
3,43928.0,2.5,1439474784.0
3,44022.0,4.0,1439473713.0
3,44191.0,4.0,1453904046.0
3,45186.0,3.5,1453904145.0
3,45447.0,3.5,1439473102.0
3,45499.0,4.0,1439473006.0
3,45501.0,3.0,1439474308.0
3,45517.0,4.0,1453904123.0
3,45666.0,3.0,1566091191.0
3,45672.0,3.0,1439473805.0
3,45722.0,4.0,1453904066.0
3,46335.0,3.5,1566090886.0
3,46578.0,4.0,1439472759.0
3,46965.0,3.0,1439474080.0
3,46970.0,3.5,1439473787.0
3,46972.0,3.0,1439473636.0
3,47200.0,4.0,1439473948.0
3,47610.0,4.0,1453904083.0
3,48385.0,3.5,1453904077.0
3,48394.0,4.5,1439472775.0
3,48516.0,5.0,1439474526.0
3,48738.0,4.0,1439473315.0
3,48774.0,4.0,1439472857.0
3,48780.0,4.0,1439472814.0
3,49272.0,4.0,1439472745.0
3,49274.0,4.0,1439474108.0
3,49278.0,3.5,1439473651.0
3,49530.0,3.5,1439472498.0
3,49822.0,4.0,1566091372.0
3,50068.0,4.0,1439473810.0
3,50872.0,4.0,1439472823.0
3,51255.0,4.0,1439472961.0
3,51662.0,4.0,1453904054.0
3,51935.0,4.0,1439473890.0
3,52604.0,4.0,1439474122.0
3,52722.0,3.5,1439475230.0
3,52950.0,4.5,1566089429.0
3,53121.0,3.5,1439473816.0
3,53125.0,4.0,1453904101.0
3,53129.0,4.0,1566091034.0
3,53464.0,3.5,1566089216.0
3,53972.0,4.0,1439473311.0
3,53996.0,4.0,1439473053.0
3,54001.0,4.0,1439473020.0
3,54286.0,4.0,1439472789.0
3,54503.0,3.5,1439472503.0
3,54648.0,3.0,1566091214.0
3,54997.0,4.0,1439473187.0
3,55232.0,4.0,1439474288.0
3,55765.0,4.0,1453904108.0
3,55805.0,4.0,1566091482.0
3,55820.0,5.0,1453904059.0
3,56145.0,3.0,1439474950.0
3,56156.0,3.0,1566091337.0
3,56171.0,4.5,1439474030.0
3,56174.0,3.5,1439472982.0
3,56587.0,4.0,1439474046.0
3,56782.0,4.5,1439473117.0
3,56949.0,3.0,1566089225.0
3,57368.0,2.5,1439474739.0
3,57528.0,3.0,1566090711.0
3,57640.0,4.0,1439473803.0
3,57669.0,3.0,1566089850.0
3,58025.0,3.0,1439473902.0
3,58559.0,5.0,1439472439.0
3,59315.0,4.0,1439472744.0
3,59369.0,3.0,1439473149.0
3,59501.0,3.5,1566090550.0
3,59615.0,3.0,1453904126.0
3,59784.0,4.0,1453904111.0
3,59900.0,3.0,1566090909.0
3,60040.0,3.0,1453904151.0
3,60069.0,4.0,1439472729.0
3,60072.0,3.5,1439473704.0
3,60074.0,4.0,1439473455.0
3,60126.0,3.0,1439474081.0
3,60684.0,4.5,1439474658.0
3,60756.0,3.5,1439474134.0
3,60760.0,3.0,1484756308.0
3,61132.0,3.0,1439473427.0
3,61160.0,4.0,1439474953.0
3,61248.0,2.5,1566091265.0
3,61323.0,4.0,1439473297.0
3,61350.0,3.0,1484756298.0
3,62849.0,4.0,1439474270.0
3,62999.0,3.5,1566090989.0
3,63062.0,4.0,1439474018.0
3,63072.0,4.0,1439474189.0
3,63113.0,4.0,1439473453.0
3,63859.0,4.0,1439474068.0
3,63876.0,4.0,1439473681.0
3,64030.0,3.5,1566091323.0
3,64614.0,4.0,1439472990.0
3,64839.0,3.5,1439473321.0
3,64957.0,4.0,1439473193.0
3,65514.0,4.0,1566090675.0
3,65682.0,4.0,1484756266.0
3,66097.0,4.0,1439473449.0
3,67255.0,4.5,1439473521.0
3,67923.0,3.5,1566090925.0
3,68157.0,4.0,1492785553.0
3,68319.0,4.0,1439473489.0
3,68358.0,4.0,1439474645.0
3,68554.0,4.0,1439473940.0
3,68791.0,3.5,1439473854.0
3,68793.0,3.0,1566090992.0
3,68952.0,2.5,1566091084.0
3,69122.0,4.0,1492785560.0
3,69481.0,3.5,1439473287.0
3,69526.0,4.0,1439473894.0
3,69640.0,4.0,1439474355.0
3,69844.0,3.5,1492785566.0
3,70286.0,4.0,1439472874.0
3,70293.0,4.0,1439474282.0
3,70305.0,3.0,1439474964.0
3,70336.0,3.0,1566091169.0
3,71057.0,4.5,1439474167.0
3,71156.0,4.0,1566090961.0
3,71464.0,4.0,1566090940.0
3,71530.0,3.5,1484756216.0
3,71535.0,4.0,1439473050.0
3,72011.0,4.0,1439473373.0
3,72209.0,3.0,1484756196.0
3,72378.0,2.5,1439473678.0
3,72641.0,4.0,1439473760.0
3,72701.0,3.0,1484756182.0
3,72998.0,4.0,1439474623.0
3,73017.0,3.0,1439473025.0
3,73268.0,4.0,1439475098.0
3,73321.0,4.0,1439473925.0
3,73323.0,4.0,1566091399.0
3,74458.0,4.0,1492785558.0
3,74789.0,4.0,1566089982.0
3,76077.0,2.0,1484756109.0
3,76093.0,4.0,1439473084.0
3,76251.0,4.0,1566089828.0
3,77561.0,4.0,1439473240.0
3,78469.0,3.0,1439474257.0
3,78499.0,4.0,1439473014.0
3,79091.0,4.0,1566091612.0
3,79132.0,5.0,1439474473.0
3,79224.0,2.0,1566091314.0
3,79293.0,4.0,1439474106.0
3,79695.0,3.0,1439474170.0
3,80363.0,3.0,1484756077.0
3,80463.0,4.0,1492785561.0
3,81229.0,4.0,1439474063.0
3,81537.0,3.0,1566091015.0
3,81564.0,4.0,1566090249.0
3,81591.0,5.0,1492785564.0
3,81834.0,3.5,1566091630.0
3,81845.0,4.0,1439473018.0
3,82095.0,2.0,1484756055.0
3,82202.0,3.0,1566091203.0
3,82461.0,4.0,1439473967.0
3,83349.0,3.0,1566091304.0
3,83613.0,3.5,1484755918.0
3,84152.0,4.0,1439474974.0
3,84772.0,3.5,1484755988.0
3,84954.0,4.0,1439473986.0
3,85020.0,3.0,1566091288.0
3,85056.0,3.5,1439474798.0
3,85131.0,2.5,1484755983.0
3,85261.0,3.0,1439474979.0
3,85414.0,4.0,1439473366.0
3,86332.0,4.0,1439473515.0
3,86644.0,3.5,1566090894.0
3,86880.0,4.0,1439474219.0
3,86911.0,3.5,1566090431.0
3,87232.0,4.0,1439473307.0
3,87306.0,3.5,1439474716.0
3,87430.0,3.0,1484755925.0
3,87520.0,3.0,1484755929.0
3,87876.0,3.5,1566091557.0
3,88125.0,3.5,1566091623.0
3,88140.0,3.5,1566089895.0
3,88405.0,3.0,1566090571.0
3,88744.0,4.0,1439474749.0
3,89492.0,4.0,1439473754.0
3,89745.0,4.0,1439473055.0
3,89753.0,4.0,1566091047.0
3,90249.0,3.5,1484755890.0
3,90866.0,3.5,1566090425.0
3,91500.0,3.5,1439473292.0
3,91529.0,4.0,1492785556.0
3,91542.0,4.0,1439473626.0
3,91630.0,4.0,1439473878.0
3,91658.0,4.0,1439473657.0
3,91974.0,3.5,1566091471.0
3,91976.0,3.0,1566091393.0
3,93363.0,4.0,1439474752.0
3,93805.0,3.5,1439475044.0
3,94018.0,2.5,1566091565.0
3,94677.0,3.5,1566090808.0
3,94777.0,3.5,1484755847.0
